19;129;Image;http://epics.edm.uhasselt.be/z33/images/TREETENTsketch17788.jpg;Boomtent schets;;Dré Wapenaar;Dré Wapenaar;Concept
19;130;Image;http://epics.edm.uhasselt.be/z33/images/TREETENTsketch27362.jpg;Boomtent schets;;Dré Wapenaar;Dré Wapenaar;Concept
19;131;Image;http://epics.edm.uhasselt.be/z33/images/TTsketch18301.jpg;Boomtent schets;;Dré Wapenaar;Dré Wapenaar;Concept
19;132;Image;http://epics.edm.uhasselt.be/z33/images/TTsteelframe4935.jpg;Boomtent stalen frame;;Dré Wapenaar;Dré Wapenaar;Constructie
19;198;Image;http://epics.edm.uhasselt.be/z33/images/tranendreef - constructie.jpg;Boomtent stalen frame;;Dré Wapenaar;Dré Wapenaar;Constructie
19;201;Image;http://epics.edm.uhasselt.be/z33/images/tranendreef - constructie 2.jpg;Boomtent stalen frame;;Dré Wapenaar;Dré Wapenaar;Constructie
19;222;Youtube;http://www.youtube.com/watch?v=VMoacQjvPZw&feature=plcp&context=C4c27773VDvjVQa1PpcFMufTTXYL6mBN3mOuu4UH1x0Y6x39YT120=;constructie Tranendreef;Time-lapse video over de constructie van het kunstwerk Tranendreef van kunstenaar Fred Eerdekens in 2012 (1/2);Dré Wapenaar;audiovisuele studio - Provincie Limburg;Constructie
19;223;Youtube;http://www.youtube.com/watch?v=c6scXAiZ3c8&feature=context&context=C4c27773VDvjVQa1PpcFMufTTXYL6mBN3mOuu4UH1x0Y6x39YT120=;constructie Tranendreef;Time-lapse video over de constructie van het kunstwerk Tranendreef van kunstenaar Fred Eerdekens in 2012 (2/2);Dré Wapenaar;audiovisuele studio - Provincie Limburg;Constructie
20;206;Youtube;http://www.youtube.com/watch?v=gnNxNFtLsyw;Reading between the Lines - constructie;Arnout Van Vaerenbergh en Pieterjan Gijs over de technische aspecten van het werk.;Gijs Van Vaerenbergh;AVS - provincie Limburg;Constructie
20;207;Youtube;http://www.youtube.com/watch?v=ZnEUSkI9DXo;Reading between the Lines - Resultaat;;Gijs Van Vaerenbergh;AVS - provincie Limburg;Resultaat
20;208;Youtube;http://www.youtube.com/watch?v=VYSU-Vae_k4;Reading between the Lines - concept;;Gijs Van Vaerenbergh;AVS - provincie Limburg;Resultaat
20;209;Image;http://epics.edm.uhasselt.be/z33/images/RBTL - atelier.jpg;opbouw in atelier;;Gijs Van Vaerenbergh;Gijs Van Vaerenbergh;Resultaat
20;210;Image;http://epics.edm.uhasselt.be/z33/images/RBTL - transport.jpg;transport;;Gijs Van Vaerenbergh;Kristof Vrancken;Constructie
20;211;Image;http://epics.edm.uhasselt.be/z33/images/RBTL - constructie.jpg;Constructie;;Gijs Van Vaerenbergh;Kristof Vrancken;Constructie
20;213;Image;http://epics.edm.uhasselt.be/z33/images/RBTL.jpg;Reading between the Lines;;Gijs Van Vaerenbergh;Kristof Vrancken;Resultaat
20;214;Image;http://epics.edm.uhasselt.be/z33/images/RBTL2.jpg;Reading between the Lines;;Gijs Van Vaerenbergh;Kristof Vrancken;Resultaat
20;215;Image;http://epics.edm.uhasselt.be/z33/images/RBTL3.jpg;Reading between the Lines;;Gijs Van Vaerenbergh;Kristof Vrancken;Resultaat
20;219;Image;http://epics.edm.uhasselt.be/z33/images/RBTL - constructie 2.jpg;constructie toren;;Gijs Van Vaerenbergh;Kristof Vrancken;Resultaat
25;227;Image;http://epics.edm.uhasselt.be/z33/images/pit-pauldevens-proximityeffect07.jpg;Proximity Effect;resultaat Proximity Effect;Paul Devens;Kristof Vrancken;Resultaat
25;230;Image;http://epics.edm.uhasselt.be/z33/images/pauldevensconcept.jpg;Proximity Effect;concept in 3D Proximity Effect;Paul Devens;Kristof Vrancken;Concept
25;231;Image;http://epics.edm.uhasselt.be/z33/images/pauldevensresultaat.jpg;Proximity Effect;resultaat Proximity Effect;Paul Devens;Kristof Vrancken;Resultaat
25;234;Image;http://epics.edm.uhasselt.be/z33/images/pit-pauldevens-proximityeffect06.jpg;Proximity Effect;resultaat Proximity Effect;Paul Devens;Kristof Vrancken;Resultaat
27;224;Youtube;http://www.youtube.com/watch?v=8AN_UaWp96E;"concept Field Furniture ""Pure Nature""";"Ardie Van Bommel over het concept van Field Furniture ""Pure Nature""";Ardie Van Bommel;audiovisuele studio - Provincie Limburg;Concept
27;225;Youtube;http://www.youtube.com/watch?v=FpBC8yleds4;"constructie Field Furniture ""Pure Nature""";"Ardie Van Bommel over de constructie van constructie Field Furniture ""Pure Nature""";Ardie Van Bommel;audiovisuele studio - Provincie Limburg;Concept
27;226;Youtube;http://www.youtube.com/watch?v=SWIKFy7IAGo;"resultaat Field Furniture ""Pure Nature""";"Ardie Van Bommel over het resultaat van Field Furniture ""Pure Nature""";Ardie Van Bommel;audiovisuele studio - Provincie Limburg;Concept
27;228;Image;http://epics.edm.uhasselt.be/z33/images/pit-ardievanbommel-purenature11.jpg;"Field Furniture ""Pure Nature""";"resultaat Field Furniture ""Pure Nature"" in de Tranendreef";Ardie Van Bommel;Kristof Vrancken;Resultaat
27;229;Image;http://epics.edm.uhasselt.be/z33/images/pit-ardievanbommel-purenature13-waseenheid.jpg;"Field Furniture ""Pure Nature""";"resultaat Field Furniture ""Pure Nature"" - Was eenheid";Ardie Van Bommel;Kristof Vrancken;Resultaat
27;232;Image;http://epics.edm.uhasselt.be/z33/images/pit-ardievanbommel-purenature00.jpg;"Field Furniture ""Pure Nature""";"resultaat Field Furniture ""Pure Nature""";Ardie Van Bommel;Kristof Vrancken;Resultaat
27;233;Image;http://epics.edm.uhasselt.be/z33/images/pit-ardievanbommel-purenature15-toilet.jpg;"Field Furniture ""Pure Nature""";"resultaat Field Furniture ""Pure Nature"" - Toilet";Ardie Van Bommel;Kristof Vrancken;Resultaat
